10 637;20 999;0;3 000
0;28 983;0;4 475
0;0;0;0
0;0;0;0
4 001;24 900;0;5 000
0;29 004;0;3 999
0;0;0;0
0;30 403;0;3 000
0;0;0;0
6 002;20 002;3 400;4 999
0;0;0;0
7 001;19 501;3 000;4 999
7 300;26 986;0;0
0;0;0;0
7 000;20 991;0;6 196
5 999;25 099;0;2 998
0;0;0;0
11 999;16 001;3 101;4 001
6 003;20 999;3 000;4 400
7 000;23 502;0;3 201
0;0;0;0
12 006;21 989;0;0
6 004;20 994;0;6 996
3 203;26 997;0;3 396
0;0;0;0
0;0;0;0
7 001;22 986;0;4 196
0;33 483;0;0
0;0;0;0
0;21 005;4 001;8 802
0;27 983;0;4 196
0;0;0;0
3 003;26 990;3 900;0
0;0;0;0
7 000;21 196;0;6 000
0;33 479;0;0
8 800;21 987;0;3 596
0;0;0;0
0;0;0;0
0;0;0;0
0;27 985;0;4 394
0;0;0;0
6 002;25 004;3 000;0
5 999;23 988;0;4 096
0;0;0;0
7 001;19 699;3 001;4 501
0;0;0;0
6 000;23 986;0;4 096
12 841;16 001;0;6 002
6 502;20 999;3 000;4 001
0;33 479;0;0
0;0;0;0
14 302;12 001;3 501;5 498
0;0;0;0
6 002;25 100;0;2 999
7 001;20 002;3 601;3 999
3 959;30 001;0;0
2 999;26 286;0;3 996
0;0;0;0
12 001;15 999;3 001;3 999
0;0;0;0
0;25 000;6 002;3 100
0;33 481;0;0
0;25 987;0;7 392
0;0;0;0
7 001;21 197;0;5 899
0;0;0;0
15 008;19 997;0;0
0;0;0;0
0;0;0;0
0;0;0;0
12 002;19 998;3 102;0
0;0;0;0
0;0;0;0
0;29 982;0;3 395
0;28 985;0;4 395
9 002;17 996;3 001;4 695
0;0;0;0
9 005;20 001;0;5 401
0;0;0;0
9 006;19 997;6 100;0
0;29 987;0;3 395
0;0;0;0
8 904;20 998;0;4 495
6 003;20 998;3 000;4 395
6 106;27 998;0;0
0;0;0;0
6 002;25 000;0;3 100
0;0;0;0
7 003;21 993;0;5 203
7 003;22 192;0;4 602
12 002;19 001;4 200;0
0;0;0;0
0;29 992;0;3 393
0;0;0;0
0;28 000;0;5 400
0;0;0;0
8 902;22 484;0;2 996
0;0;0;0
9 002;22 000;3 900;0
0;0;0;0
11 702;19 995;0;2 994
9 007;20 996;0;4 395
0;0;0;0
0;29 999;0;3 400
6 003;24 993;0;3 100
0;0;0;0
6 003;27 589;0;0
0;0;0;0
0;0;0;0
0;27 690;0;5 395
0;28 005;6 101;0
0;0;0;0
0;33 488;0;0
20 004;6 800;0;8 694
0;0;0;0
10 601;21 003;0;3 000
9 003;20 789;3 000;0
9 005;20 999;0;4 394
0;0;0;0
0;28 392;0;4 994
9 004;25 390;0;0
0;0;0;0
0;30 843;3 001;0
3 892;24 999;0;4 998
8 356;19 999;0;5 900
9 002;21 001;5 001;0
0;0;0;0
5 003;25 998;0;2 999
0;0;0;0
9 005;20 498;0;4 895
0;0;0;0
7 006;27 189;0;0
0;30 806;3 002;0
0;0;0;0
6 003;24 991;0;3 104
0;0;0;0
7 001;24 001;0;3 199
0;28 997;0;4 394
0;0;0;0
0;25 004;3 002;5 702
14 004;16 901;0;4 000
0;25 493;3 900;3 002
0;0;0;0
0;15 000;0;4 398
6 003;28 100;0;0
0;0;0;0
10 602;21 002;0;2 995
11 703;22 998;0;0
0;0;0;0
0;0;0;0
0;28 605;0;4 400
10 603;20 992;0;3 004
0;17 993;0;0
11 704;19 998;0;2 995
0;0;0;0
7 000;21 005;3 001;3 499
0;0;0;0
0;27 997;6 103;0
6 003;23 997;0;4 099
7 002;23 001;0;4 194
14 006;20 997;0;0
6 003;24 098;0;3 995
0;0;0;0
0;0;0;0
5 003;19 994;0;0
0;21 488;0;0
0;26 102;0;5 700
0;0;0;0
9 004;17 995;3 501;4 295
5 003;26 001;0;3 000
0;0;0;0
7 002;23 407;0;3 831
0;0;0;0
12 003;14 500;3 601;4 999
9 504;21 003;0;3 999
0;0;0;0
10 638;21 003;0;2 999
0;0;0;0
0;19 500;0;0
6 002;24 996;0;3 095
0;0;0;0
6 501;20 999;3 002;4 000
0;18 991;0;0
7 003;19 996;3 000;4 495
0;0;0;0
8 701;19 001;3 002;4 000
3 903;20 997;0;0
0;21 003;0;3 402
7 001;23 498;0;3 199
8 901;21 998;0;3 499
0;0;0;0
0;0;0;0
6 502;20 999;4 001;2 999
5 024;25 001;0;4 001
5 000;26 001;0;2 999
0;0;0;0
0;21 501;0;0
8 732;17 995;3 000;4 995
0;0;0;0
9 002;18 774;3 002;3 902
0;19 707;0;0
0;0;0;0
3 038;25 001;0;5 499
0;32 703;0;0
0;0;0;0
16 456;11 998;0;6 998
7 505;26 998;0;0
0;0;0;0
6 002;23 993;0;4 295
0;17 003;0;0
7 003;19 993;3 000;4 695
0;0;0;0
10 502;21 002;0;3 303
0;0;0;0
4 100;26 999;0;3 002
0;26 002;3 000;3 999
0;0;0;0
6 903;22 998;0;4 497
9 001;22 104;0;3 201
0;0;0;0
0;33 682;0;0
0;0;0;0
10 200;20 001;4 001;0
0;28 998;0;4 701
0;0;0;0
5 998;20 999;0;7 000
0;0;0;0
0;19 998;0;0
0;33 702;0;0
0;0;0;0
8 703;18 200;3 000;4 999
0;29 998;0;3 700
0;0;0;0
0;0;0;0
6 001;24 000;0;4 299
11 001;20 999;3 201;0
7 003;21 397;0;6 000
0;30 701;0;2 999
0;0;0;0
7 000;20 999;3 001;3 701
0;0;0;0
12 001;17 997;0;4 899
12 003;15 998;4 001;3 299
7 002;20 998;3 001;3 700
0;24 700;0;0
0;0;0;0
9 006;19 997;0;5 599
0;0;0;0
0;17 996;0;0
10 799;19 988;0;3 994
8 702;22 893;0;2 995
